contig,chr,cM
IWGSC_CSS_2BL_scaff_7955294,2B,72.825
IWGSC_CSS_2BL_scaff_7955307,2B,72.825
IWGSC_CSS_2BL_scaff_7955311,2B,72.825
IWGSC_CSS_2BL_scaff_7955404,2B,72.825
IWGSC_CSS_2BL_scaff_7955429,2B,72.825
IWGSC_CSS_2BL_scaff_7955430,2B,72.825
IWGSC_CSS_2BL_scaff_7955454,2B,72.825
IWGSC_CSS_2BL_scaff_7955495,2B,72.825
IWGSC_CSS_2BL_scaff_7955576,2B,72.825
IWGSC_CSS_2BL_scaff_7955583,2B,72.825
IWGSC_CSS_2BL_scaff_7955591,2B,72.825
IWGSC_CSS_2BL_scaff_7955697,2B,72.825
IWGSC_CSS_2BL_scaff_7955750,2B,72.825
IWGSC_CSS_2BL_scaff_7955818,2B,72.825
IWGSC_CSS_2BL_scaff_7955845,2B,72.825
IWGSC_CSS_2BL_scaff_7955864,2B,72.825
IWGSC_CSS_2BL_scaff_7955957,2B,72.825
IWGSC_CSS_2BL_scaff_7956035,2B,72.825
IWGSC_CSS_2BL_scaff_7956060,2B,72.825
IWGSC_CSS_2BL_scaff_7956076,2B,72.825
IWGSC_CSS_2BL_scaff_7956128,2B,72.825
IWGSC_CSS_2BL_scaff_7956165,2B,72.825
IWGSC_CSS_2BL_scaff_7956196,2B,72.825
IWGSC_CSS_2BL_scaff_7956419,2B,72.825
IWGSC_CSS_2BL_scaff_7956456,2B,72.825
IWGSC_CSS_2BL_scaff_7956538,2B,72.825
IWGSC_CSS_2BL_scaff_7956654,2B,72.825
IWGSC_CSS_2BL_scaff_7956695,2B,72.825
IWGSC_CSS_2BL_scaff_7956705,2B,72.825
IWGSC_CSS_2BL_scaff_7956759,2B,72.825
IWGSC_CSS_2BL_scaff_7956764,2B,72.825
IWGSC_CSS_2BL_scaff_7956784,2B,72.825
IWGSC_CSS_2BL_scaff_7956803,2B,72.825
IWGSC_CSS_2BL_scaff_7956836,2B,72.825
IWGSC_CSS_2BL_scaff_7956934,2B,72.825
IWGSC_CSS_2BL_scaff_7956977,2B,72.825
IWGSC_CSS_2BL_scaff_7957009,2B,72.825
IWGSC_CSS_2BL_scaff_7957139,2B,72.825
IWGSC_CSS_2BL_scaff_7957166,2B,72.825
IWGSC_CSS_2BL_scaff_7957230,2B,72.825
IWGSC_CSS_2BL_scaff_7957235,2B,72.825
IWGSC_CSS_2BL_scaff_7957242,2B,72.825
IWGSC_CSS_2BL_scaff_7957256,2B,72.825
IWGSC_CSS_2BL_scaff_7957263,2B,72.825
IWGSC_CSS_2BL_scaff_7957474,2B,72.825
IWGSC_CSS_2BL_scaff_7957495,2B,72.825
IWGSC_CSS_2BL_scaff_7957530,2B,72.825
IWGSC_CSS_2BL_scaff_7957632,2B,72.825
IWGSC_CSS_2BL_scaff_7957646,2B,72.825
IWGSC_CSS_2BL_scaff_7957677,2B,72.825
IWGSC_CSS_2BL_scaff_7957891,2B,72.825
IWGSC_CSS_2BL_scaff_7958017,2B,72.825
IWGSC_CSS_2BL_scaff_7958019,2B,72.825
IWGSC_CSS_2BL_scaff_7958021,2B,72.825
IWGSC_CSS_2BL_scaff_7958036,2B,72.825
IWGSC_CSS_2BL_scaff_7958048,2B,72.825
IWGSC_CSS_2BL_scaff_7958175,2B,72.825
IWGSC_CSS_2BL_scaff_7958188,2B,72.825
IWGSC_CSS_2BL_scaff_7958211,2B,72.825
IWGSC_CSS_2BL_scaff_7958364,2B,72.825
IWGSC_CSS_2BL_scaff_7958365,2B,72.825
IWGSC_CSS_2BL_scaff_7958426,2B,72.825
IWGSC_CSS_2BL_scaff_7958524,2B,72.825
IWGSC_CSS_2BL_scaff_7958541,2B,72.825
IWGSC_CSS_2BL_scaff_7958558,2B,72.825
IWGSC_CSS_2BL_scaff_7958783,2B,72.825
IWGSC_CSS_2BL_scaff_7958812,2B,72.825
IWGSC_CSS_2BL_scaff_7958857,2B,72.825
IWGSC_CSS_2BL_scaff_7958865,2B,72.825
IWGSC_CSS_2BL_scaff_7958892,2B,72.825
IWGSC_CSS_2BL_scaff_7958901,2B,72.825
IWGSC_CSS_2BL_scaff_7959032,2B,72.825
IWGSC_CSS_2BL_scaff_7959064,2B,72.825
IWGSC_CSS_2BL_scaff_7959080,2B,72.825
IWGSC_CSS_2BL_scaff_7959210,2B,72.825
IWGSC_CSS_2BL_scaff_7959262,2B,72.825
IWGSC_CSS_2BL_scaff_7959317,2B,72.825
IWGSC_CSS_2BL_scaff_7959352,2B,72.825
IWGSC_CSS_2BL_scaff_7959381,2B,72.825
IWGSC_CSS_2BL_scaff_7959393,2B,72.825
IWGSC_CSS_2BL_scaff_7959394,2B,72.825
IWGSC_CSS_2BL_scaff_7959429,2B,72.825
IWGSC_CSS_2BL_scaff_7959444,2B,72.825
IWGSC_CSS_2BL_scaff_7959569,2B,72.825
IWGSC_CSS_2BL_scaff_7959671,2B,72.825
IWGSC_CSS_2BL_scaff_7959717,2B,72.825
IWGSC_CSS_2BL_scaff_7959743,2B,72.825
IWGSC_CSS_2BL_scaff_7959814,2B,72.825
IWGSC_CSS_2BL_scaff_7959842,2B,72.825
IWGSC_CSS_2BL_scaff_7959883,2B,72.825
IWGSC_CSS_2BL_scaff_7959912,2B,72.825
IWGSC_CSS_2BL_scaff_7959996,2B,72.825
IWGSC_CSS_2BL_scaff_7960098,2B,72.825
IWGSC_CSS_2BL_scaff_7960150,2B,72.825
IWGSC_CSS_2BL_scaff_7960158,2B,72.825
IWGSC_CSS_2BL_scaff_7960161,2B,72.825
IWGSC_CSS_2BL_scaff_7960259,2B,72.825
IWGSC_CSS_2BL_scaff_7960300,2B,72.825
IWGSC_CSS_2BL_scaff_7960325,2B,72.825
IWGSC_CSS_2BL_scaff_7960328,2B,72.825
IWGSC_CSS_2BL_scaff_7960355,2B,72.825
IWGSC_CSS_2BL_scaff_7960381,2B,72.825
IWGSC_CSS_2BL_scaff_7960445,2B,72.825
IWGSC_CSS_2BL_scaff_7960476,2B,72.825
IWGSC_CSS_2BL_scaff_7960481,2B,72.825
IWGSC_CSS_2BL_scaff_7960533,2B,72.825
IWGSC_CSS_2BL_scaff_7960575,2B,72.825
IWGSC_CSS_2BL_scaff_7960591,2B,72.825
IWGSC_CSS_2BL_scaff_7960594,2B,72.825
IWGSC_CSS_2BL_scaff_7960624,2B,72.825
IWGSC_CSS_2BL_scaff_7960629,2B,72.825
IWGSC_CSS_2BL_scaff_7960632,2B,72.825
IWGSC_CSS_2BL_scaff_7960666,2B,72.825
IWGSC_CSS_2BL_scaff_7960836,2B,72.825
IWGSC_CSS_2BL_scaff_7960865,2B,72.825
IWGSC_CSS_2BL_scaff_7960881,2B,72.825
IWGSC_CSS_2BL_scaff_7960892,2B,72.825
IWGSC_CSS_2BL_scaff_7960943,2B,72.825
IWGSC_CSS_2BL_scaff_7960953,2B,72.825
IWGSC_CSS_2BL_scaff_7960975,2B,72.825
IWGSC_CSS_2BL_scaff_7961129,2B,72.825
IWGSC_CSS_2BL_scaff_7961142,2B,72.825
IWGSC_CSS_2BL_scaff_7961162,2B,72.825
IWGSC_CSS_2BL_scaff_7961166,2B,72.825
IWGSC_CSS_2BL_scaff_7961172,2B,72.825
IWGSC_CSS_2BL_scaff_7961175,2B,72.825
IWGSC_CSS_2BL_scaff_7961216,2B,72.825
IWGSC_CSS_2BL_scaff_7961270,2B,72.825
IWGSC_CSS_2BL_scaff_7961391,2B,72.825
IWGSC_CSS_2BL_scaff_7961413,2B,72.825
IWGSC_CSS_2BL_scaff_7961492,2B,72.825
IWGSC_CSS_2BL_scaff_7961524,2B,72.825
IWGSC_CSS_2BL_scaff_7961543,2B,72.825
IWGSC_CSS_2BL_scaff_7961559,2B,72.825
IWGSC_CSS_2BL_scaff_7961564,2B,72.825
IWGSC_CSS_2BL_scaff_7961576,2B,72.825
IWGSC_CSS_2BL_scaff_7961598,2B,72.825
IWGSC_CSS_2BL_scaff_7961652,2B,72.825
IWGSC_CSS_2BL_scaff_7961653,2B,72.825
IWGSC_CSS_2BL_scaff_7961655,2B,72.825
IWGSC_CSS_2BL_scaff_7961734,2B,72.825
IWGSC_CSS_2BL_scaff_7961752,2B,72.825
IWGSC_CSS_2BL_scaff_7961902,2B,72.825
IWGSC_CSS_2BL_scaff_7961923,2B,72.825
IWGSC_CSS_2BL_scaff_7961942,2B,72.825
IWGSC_CSS_2BL_scaff_7961983,2B,72.825
IWGSC_CSS_2BL_scaff_7962041,2B,72.825
IWGSC_CSS_2BL_scaff_7962048,2B,72.825
IWGSC_CSS_2BL_scaff_7962330,2B,72.825
IWGSC_CSS_2BL_scaff_7962449,2B,72.825
IWGSC_CSS_2BL_scaff_7962550,2B,72.825
IWGSC_CSS_2BL_scaff_7962676,2B,72.825
IWGSC_CSS_2BL_scaff_7962691,2B,72.825
IWGSC_CSS_2BL_scaff_7962743,2B,72.825
IWGSC_CSS_2BL_scaff_7962798,2B,72.825
IWGSC_CSS_2BL_scaff_7962811,2B,72.825
IWGSC_CSS_2BL_scaff_7962852,2B,72.825
IWGSC_CSS_2BL_scaff_7962902,2B,72.825
IWGSC_CSS_2BL_scaff_7962974,2B,72.825
IWGSC_CSS_2BL_scaff_7963000,2B,72.825
IWGSC_CSS_2BL_scaff_7963009,2B,72.825
IWGSC_CSS_2BL_scaff_7963099,2B,72.825
IWGSC_CSS_2BL_scaff_7963225,2B,72.825
IWGSC_CSS_2BL_scaff_7963313,2B,72.825
IWGSC_CSS_2BL_scaff_7963395,2B,72.825
IWGSC_CSS_2BL_scaff_7963408,2B,72.825
IWGSC_CSS_2BL_scaff_7963423,2B,72.825
IWGSC_CSS_2BL_scaff_7963481,2B,72.825
IWGSC_CSS_2BL_scaff_7963547,2B,72.825
IWGSC_CSS_2BL_scaff_7963602,2B,72.825
IWGSC_CSS_2BL_scaff_7963729,2B,72.825
IWGSC_CSS_2BL_scaff_7963730,2B,72.825
IWGSC_CSS_2BL_scaff_7963737,2B,72.825
IWGSC_CSS_2BL_scaff_7963738,2B,72.825
IWGSC_CSS_2BL_scaff_7963805,2B,72.825
IWGSC_CSS_2BL_scaff_7963867,2B,72.825
IWGSC_CSS_2BL_scaff_7963868,2B,72.825
IWGSC_CSS_2BL_scaff_7963889,2B,72.825
IWGSC_CSS_2BL_scaff_7963914,2B,72.825
IWGSC_CSS_2BL_scaff_7963935,2B,72.825
IWGSC_CSS_2BL_scaff_7963978,2B,72.825
IWGSC_CSS_2BL_scaff_7964148,2B,72.825
IWGSC_CSS_2BL_scaff_7964183,2B,72.825
IWGSC_CSS_2BL_scaff_7964199,2B,72.825
IWGSC_CSS_2BL_scaff_7964307,2B,72.825
IWGSC_CSS_2BL_scaff_7964309,2B,72.825
IWGSC_CSS_2BL_scaff_7964314,2B,72.825
IWGSC_CSS_2BL_scaff_7964346,2B,72.825
IWGSC_CSS_2BL_scaff_7964347,2B,72.825
IWGSC_CSS_2BL_scaff_7964489,2B,72.825
IWGSC_CSS_2BL_scaff_7964495,2B,72.825
IWGSC_CSS_2BL_scaff_7964572,2B,72.825
IWGSC_CSS_2BL_scaff_7964635,2B,72.825
IWGSC_CSS_2BL_scaff_7964656,2B,72.825
IWGSC_CSS_2BL_scaff_7964684,2B,72.825
IWGSC_CSS_2BL_scaff_7964752,2B,72.825
IWGSC_CSS_2BL_scaff_7964774,2B,72.825
IWGSC_CSS_2BL_scaff_7964820,2B,72.825
IWGSC_CSS_2BL_scaff_7964844,2B,72.825
IWGSC_CSS_2BL_scaff_7964848,2B,72.825
IWGSC_CSS_2BL_scaff_7964853,2B,72.825
IWGSC_CSS_2BL_scaff_7964859,2B,72.825
IWGSC_CSS_2BL_scaff_7964898,2B,72.825
IWGSC_CSS_2BL_scaff_7964905,2B,72.825
IWGSC_CSS_2BL_scaff_7964934,2B,72.825
IWGSC_CSS_2BL_scaff_7964950,2B,72.825
IWGSC_CSS_2BL_scaff_7964952,2B,72.825
IWGSC_CSS_2BL_scaff_7964959,2B,72.825
IWGSC_CSS_2BL_scaff_7965092,2B,72.825
IWGSC_CSS_2BL_scaff_7965099,2B,72.825
IWGSC_CSS_2BL_scaff_7965112,2B,72.825
IWGSC_CSS_2BL_scaff_7965163,2B,72.825
IWGSC_CSS_2BL_scaff_7965331,2B,72.825
IWGSC_CSS_2BL_scaff_7965428,2B,72.825
IWGSC_CSS_2BL_scaff_7965572,2B,72.825
IWGSC_CSS_2BL_scaff_7965584,2B,72.825
IWGSC_CSS_2BL_scaff_7965671,2B,72.825
IWGSC_CSS_2BL_scaff_7965680,2B,72.825
IWGSC_CSS_2BL_scaff_7965692,2B,72.825
IWGSC_CSS_2BL_scaff_7965727,2B,72.825
IWGSC_CSS_2BL_scaff_7965730,2B,72.825
IWGSC_CSS_2BL_scaff_7965808,2B,72.825
IWGSC_CSS_2BL_scaff_7965890,2B,72.825
IWGSC_CSS_2BL_scaff_7965917,2B,72.825
IWGSC_CSS_2BL_scaff_7965959,2B,72.825
IWGSC_CSS_2BL_scaff_7965967,2B,72.825
IWGSC_CSS_2BL_scaff_7966018,2B,72.825
IWGSC_CSS_2BL_scaff_7966102,2B,72.825
IWGSC_CSS_2BL_scaff_7966144,2B,72.825
IWGSC_CSS_2BL_scaff_7966169,2B,72.825
IWGSC_CSS_2BL_scaff_7966190,2B,72.825
IWGSC_CSS_2BL_scaff_7966247,2B,72.825
IWGSC_CSS_2BL_scaff_7966269,2B,72.825
IWGSC_CSS_2BL_scaff_7966329,2B,72.825
IWGSC_CSS_2BL_scaff_7966331,2B,72.825
IWGSC_CSS_2BL_scaff_7966336,2B,72.825
IWGSC_CSS_2BL_scaff_7966452,2B,72.825
IWGSC_CSS_2BL_scaff_7966550,2B,72.825
IWGSC_CSS_2BL_scaff_7966559,2B,72.825
IWGSC_CSS_2BL_scaff_7966593,2B,72.825
IWGSC_CSS_2BL_scaff_7966646,2B,72.825
IWGSC_CSS_2BL_scaff_7966647,2B,72.825
IWGSC_CSS_2BL_scaff_7966795,2B,72.825
IWGSC_CSS_2BL_scaff_7966811,2B,72.825
IWGSC_CSS_2BL_scaff_7966830,2B,72.825
IWGSC_CSS_2BL_scaff_7966901,2B,72.825
IWGSC_CSS_2BL_scaff_7966904,2B,72.825
IWGSC_CSS_2BL_scaff_7966972,2B,72.825
IWGSC_CSS_2BL_scaff_7967024,2B,72.825
IWGSC_CSS_2BL_scaff_7967054,2B,72.825
IWGSC_CSS_2BL_scaff_7967225,2B,72.825
IWGSC_CSS_2BL_scaff_7967282,2B,72.825
IWGSC_CSS_2BL_scaff_7967306,2B,72.825
IWGSC_CSS_2BL_scaff_7967311,2B,72.825
IWGSC_CSS_2BL_scaff_7967315,2B,72.825
IWGSC_CSS_2BL_scaff_7967376,2B,72.825
IWGSC_CSS_2BL_scaff_7967403,2B,72.825
IWGSC_CSS_2BL_scaff_7967417,2B,72.825
IWGSC_CSS_2BL_scaff_7967459,2B,72.825
IWGSC_CSS_2BL_scaff_7967480,2B,72.825
IWGSC_CSS_2BL_scaff_7967604,2B,72.825
IWGSC_CSS_2BL_scaff_7967690,2B,72.825
IWGSC_CSS_2BL_scaff_7967713,2B,72.825
IWGSC_CSS_2BL_scaff_7967796,2B,72.825
IWGSC_CSS_2BL_scaff_7967823,2B,72.825
IWGSC_CSS_2BL_scaff_7967832,2B,72.825
IWGSC_CSS_2BL_scaff_7967851,2B,72.825
IWGSC_CSS_2BL_scaff_7967869,2B,72.825
IWGSC_CSS_2BL_scaff_7967877,2B,72.825
IWGSC_CSS_2BL_scaff_7967939,2B,72.825
IWGSC_CSS_2BL_scaff_7968062,2B,72.825
IWGSC_CSS_2BL_scaff_7968087,2B,72.825
IWGSC_CSS_2BL_scaff_7968114,2B,72.825
IWGSC_CSS_2BL_scaff_7968146,2B,72.825
IWGSC_CSS_2BL_scaff_7968183,2B,72.825
IWGSC_CSS_2BL_scaff_7968208,2B,72.825
IWGSC_CSS_2BL_scaff_7968239,2B,72.825
IWGSC_CSS_2BL_scaff_7968284,2B,72.825
IWGSC_CSS_2BL_scaff_7968336,2B,72.825
IWGSC_CSS_2BL_scaff_7968391,2B,72.825
IWGSC_CSS_2BL_scaff_7968403,2B,72.825
IWGSC_CSS_2BL_scaff_7968513,2B,72.825
IWGSC_CSS_2BL_scaff_7968543,2B,72.825
IWGSC_CSS_2BL_scaff_7968595,2B,72.825
IWGSC_CSS_2BL_scaff_7968600,2B,72.825
IWGSC_CSS_2BL_scaff_7968652,2B,72.825
IWGSC_CSS_2BL_scaff_7968656,2B,72.825
IWGSC_CSS_2BL_scaff_7968668,2B,72.825
IWGSC_CSS_2BL_scaff_7968729,2B,72.825
IWGSC_CSS_2BL_scaff_7968766,2B,72.825
IWGSC_CSS_2BL_scaff_7968782,2B,72.825
IWGSC_CSS_2BL_scaff_7968882,2B,72.825
IWGSC_CSS_2BL_scaff_7968889,2B,72.825
IWGSC_CSS_2BL_scaff_7968961,2B,72.825
IWGSC_CSS_2BL_scaff_7968974,2B,72.825
IWGSC_CSS_2BL_scaff_7968990,2B,72.825
IWGSC_CSS_2BL_scaff_7968997,2B,72.825
IWGSC_CSS_2BL_scaff_7969076,2B,72.825
IWGSC_CSS_2BL_scaff_7969077,2B,72.825
IWGSC_CSS_2BL_scaff_7969138,2B,72.825
IWGSC_CSS_2BL_scaff_7969163,2B,72.825
IWGSC_CSS_2BL_scaff_7969171,2B,72.825
IWGSC_CSS_2BL_scaff_7969183,2B,72.825
IWGSC_CSS_2BL_scaff_7969189,2B,72.825
IWGSC_CSS_2BL_scaff_7969279,2B,72.825
IWGSC_CSS_2BL_scaff_7969295,2B,72.825
IWGSC_CSS_2BL_scaff_7969349,2B,72.825
IWGSC_CSS_2BL_scaff_7969390,2B,72.825
IWGSC_CSS_2BL_scaff_7969407,2B,72.825
IWGSC_CSS_2BL_scaff_7969423,2B,72.825
IWGSC_CSS_2BL_scaff_7969433,2B,72.825
IWGSC_CSS_2BL_scaff_7969463,2B,72.825
IWGSC_CSS_2BL_scaff_7969475,2B,72.825
IWGSC_CSS_2BL_scaff_7969515,2B,72.825
IWGSC_CSS_2BL_scaff_7969524,2B,72.825
IWGSC_CSS_2BL_scaff_7969531,2B,72.825
IWGSC_CSS_2BL_scaff_7969623,2B,72.825
IWGSC_CSS_2BL_scaff_7969719,2B,72.825
IWGSC_CSS_2BL_scaff_7969749,2B,72.825
IWGSC_CSS_2BL_scaff_7969774,2B,72.825
IWGSC_CSS_2BL_scaff_7969873,2B,72.825
IWGSC_CSS_2BL_scaff_7969953,2B,72.825
IWGSC_CSS_2BL_scaff_7969987,2B,72.825
IWGSC_CSS_2BL_scaff_7970090,2B,72.825
IWGSC_CSS_2BL_scaff_7970102,2B,72.825
IWGSC_CSS_2BL_scaff_7970143,2B,72.825
IWGSC_CSS_2BL_scaff_7970178,2B,72.825
IWGSC_CSS_2BL_scaff_7970207,2B,72.825
IWGSC_CSS_2BL_scaff_7970256,2B,72.825
IWGSC_CSS_2BL_scaff_7970476,2B,72.825
IWGSC_CSS_2BL_scaff_7970521,2B,72.825
IWGSC_CSS_2BL_scaff_7970552,2B,72.825
IWGSC_CSS_2BL_scaff_7970764,2B,72.825
IWGSC_CSS_2BL_scaff_7970819,2B,72.825
IWGSC_CSS_2BL_scaff_7970829,2B,72.825
IWGSC_CSS_2BL_scaff_7970838,2B,72.825
IWGSC_CSS_2BL_scaff_7970913,2B,72.825
IWGSC_CSS_2BL_scaff_7971040,2B,72.825
IWGSC_CSS_2BL_scaff_7971087,2B,72.825
IWGSC_CSS_2BL_scaff_7971108,2B,72.825
IWGSC_CSS_2BL_scaff_7971128,2B,72.825
IWGSC_CSS_2BL_scaff_7971130,2B,72.825
IWGSC_CSS_2BL_scaff_7971154,2B,72.825
IWGSC_CSS_2BL_scaff_7971464,2B,72.825
IWGSC_CSS_2BL_scaff_7971558,2B,72.825
IWGSC_CSS_2BL_scaff_7971571,2B,72.825
IWGSC_CSS_2BL_scaff_7971724,2B,72.825
IWGSC_CSS_2BL_scaff_7971765,2B,72.825
IWGSC_CSS_2BL_scaff_7971871,2B,72.825
IWGSC_CSS_2BL_scaff_7971925,2B,72.825
IWGSC_CSS_2BL_scaff_7971975,2B,72.825
IWGSC_CSS_2BL_scaff_7971980,2B,72.825
IWGSC_CSS_2BL_scaff_7971998,2B,72.825
IWGSC_CSS_2BL_scaff_7972023,2B,72.825
IWGSC_CSS_2BL_scaff_7972035,2B,72.825
IWGSC_CSS_2BL_scaff_7972086,2B,72.825
IWGSC_CSS_2BL_scaff_7972193,2B,72.825
IWGSC_CSS_2BL_scaff_7972268,2B,72.825
IWGSC_CSS_2BL_scaff_7972429,2B,72.825
IWGSC_CSS_2BL_scaff_7972447,2B,72.825
IWGSC_CSS_2BL_scaff_7972448,2B,72.825
IWGSC_CSS_2BL_scaff_7972482,2B,72.825
IWGSC_CSS_2BL_scaff_7972505,2B,72.825
IWGSC_CSS_2BL_scaff_7972514,2B,72.825
IWGSC_CSS_2BL_scaff_7972557,2B,72.825
IWGSC_CSS_2BL_scaff_7972594,2B,72.825
IWGSC_CSS_2BL_scaff_7972596,2B,72.825
IWGSC_CSS_2BL_scaff_7972674,2B,72.825
IWGSC_CSS_2BL_scaff_7972742,2B,72.825
IWGSC_CSS_2BL_scaff_7972851,2B,72.825
IWGSC_CSS_2BL_scaff_7972900,2B,72.825
IWGSC_CSS_2BL_scaff_7972920,2B,72.825
IWGSC_CSS_2BL_scaff_7973052,2B,72.825
IWGSC_CSS_2BL_scaff_7973128,2B,72.825
IWGSC_CSS_2BL_scaff_7973145,2B,72.825
IWGSC_CSS_2BL_scaff_7973175,2B,72.825
IWGSC_CSS_2BL_scaff_7973212,2B,72.825
IWGSC_CSS_2BL_scaff_7973239,2B,72.825
IWGSC_CSS_2BL_scaff_7973247,2B,72.825
IWGSC_CSS_2BL_scaff_7973252,2B,72.825
IWGSC_CSS_2BL_scaff_7973276,2B,72.825
IWGSC_CSS_2BL_scaff_7973277,2B,72.825
IWGSC_CSS_2BL_scaff_7973278,2B,72.825
IWGSC_CSS_2BL_scaff_7973304,2B,72.825
IWGSC_CSS_2BL_scaff_7973310,2B,72.825
IWGSC_CSS_2BL_scaff_7973336,2B,72.825
IWGSC_CSS_2BL_scaff_7973340,2B,72.825
IWGSC_CSS_2BL_scaff_7973531,2B,72.825
IWGSC_CSS_2BL_scaff_7973579,2B,72.825
IWGSC_CSS_2BL_scaff_7973582,2B,72.825
IWGSC_CSS_2BL_scaff_7973610,2B,72.825
IWGSC_CSS_2BL_scaff_7973628,2B,72.825
IWGSC_CSS_2BL_scaff_7973632,2B,72.825
IWGSC_CSS_2BL_scaff_7973634,2B,72.825
IWGSC_CSS_2BL_scaff_7973635,2B,72.825
IWGSC_CSS_2BL_scaff_7973645,2B,72.825
IWGSC_CSS_2BL_scaff_7973650,2B,72.825
IWGSC_CSS_2BL_scaff_7973680,2B,72.825
IWGSC_CSS_2BL_scaff_7973714,2B,72.825
IWGSC_CSS_2BL_scaff_7973731,2B,72.825
IWGSC_CSS_2BL_scaff_7973734,2B,72.825
IWGSC_CSS_2BL_scaff_7973884,2B,72.825
IWGSC_CSS_2BL_scaff_7973943,2B,72.825
IWGSC_CSS_2BL_scaff_7973967,2B,72.825
IWGSC_CSS_2BL_scaff_7973983,2B,72.825
IWGSC_CSS_2BL_scaff_7974003,2B,72.825
IWGSC_CSS_2BL_scaff_7974052,2B,72.825
IWGSC_CSS_2BL_scaff_7974154,2B,72.825
IWGSC_CSS_2BL_scaff_7974167,2B,72.825
IWGSC_CSS_2BL_scaff_7974227,2B,72.825
IWGSC_CSS_2BL_scaff_7974240,2B,72.825
IWGSC_CSS_2BL_scaff_7974300,2B,72.825
IWGSC_CSS_2BL_scaff_7974447,2B,72.825
IWGSC_CSS_2BL_scaff_7974550,2B,72.825
IWGSC_CSS_2BL_scaff_7974651,2B,72.825
IWGSC_CSS_2BL_scaff_7974669,2B,72.825
IWGSC_CSS_2BL_scaff_7974687,2B,72.825
IWGSC_CSS_2BL_scaff_7974689,2B,72.825
IWGSC_CSS_2BL_scaff_7974753,2B,72.825
IWGSC_CSS_2BL_scaff_7974764,2B,72.825
IWGSC_CSS_2BL_scaff_7974966,2B,72.825
IWGSC_CSS_2BL_scaff_7975175,2B,72.825
IWGSC_CSS_2BL_scaff_7975275,2B,72.825
IWGSC_CSS_2BL_scaff_7975406,2B,72.825
IWGSC_CSS_2BL_scaff_7975608,2B,72.825
IWGSC_CSS_2BL_scaff_7975643,2B,72.825
IWGSC_CSS_2BL_scaff_7975659,2B,72.825
IWGSC_CSS_2BL_scaff_7975677,2B,72.825
IWGSC_CSS_2BL_scaff_7975774,2B,72.825
IWGSC_CSS_2BL_scaff_7975802,2B,72.825
IWGSC_CSS_2BL_scaff_7975946,2B,72.825
IWGSC_CSS_2BL_scaff_7975957,2B,72.825
IWGSC_CSS_2BL_scaff_7976100,2B,72.825
IWGSC_CSS_2BL_scaff_7976204,2B,72.825
IWGSC_CSS_2BL_scaff_7976213,2B,72.825
IWGSC_CSS_2BL_scaff_7976253,2B,72.825
IWGSC_CSS_2BL_scaff_7976356,2B,72.825
IWGSC_CSS_2BL_scaff_7976367,2B,72.825
IWGSC_CSS_2BL_scaff_7976386,2B,72.825
IWGSC_CSS_2BL_scaff_7976417,2B,72.825
IWGSC_CSS_2BL_scaff_7976440,2B,72.825
IWGSC_CSS_2BL_scaff_7976472,2B,72.825
IWGSC_CSS_2BL_scaff_7976518,2B,72.825
IWGSC_CSS_2BL_scaff_7976625,2B,72.825
IWGSC_CSS_2BL_scaff_7976628,2B,72.825
IWGSC_CSS_2BL_scaff_7976641,2B,72.825
IWGSC_CSS_2BL_scaff_7976727,2B,72.825
IWGSC_CSS_2BL_scaff_7976766,2B,72.825
IWGSC_CSS_2BL_scaff_7976779,2B,72.825
IWGSC_CSS_2BL_scaff_7976975,2B,72.825
IWGSC_CSS_2BL_scaff_7976980,2B,72.825
IWGSC_CSS_2BL_scaff_7976992,2B,72.825
IWGSC_CSS_2BL_scaff_7977047,2B,72.825
IWGSC_CSS_2BL_scaff_7977151,2B,72.825
IWGSC_CSS_2BL_scaff_7977155,2B,72.825
IWGSC_CSS_2BL_scaff_7977162,2B,72.825
IWGSC_CSS_2BL_scaff_7977164,2B,72.825
IWGSC_CSS_2BL_scaff_7977243,2B,72.825
IWGSC_CSS_2BL_scaff_7977248,2B,72.825
IWGSC_CSS_2BL_scaff_7977249,2B,72.825
IWGSC_CSS_2BL_scaff_7977256,2B,72.825
IWGSC_CSS_2BL_scaff_7977375,2B,72.825
IWGSC_CSS_2BL_scaff_7977390,2B,72.825
IWGSC_CSS_2BL_scaff_7977403,2B,72.825
IWGSC_CSS_2BL_scaff_7977469,2B,72.825
IWGSC_CSS_2BL_scaff_7977513,2B,72.825
IWGSC_CSS_2BL_scaff_7977530,2B,72.825
IWGSC_CSS_2BL_scaff_7977646,2B,72.825
IWGSC_CSS_2BL_scaff_7977663,2B,72.825
IWGSC_CSS_2BL_scaff_7977695,2B,72.825
IWGSC_CSS_2BL_scaff_7977710,2B,72.825
IWGSC_CSS_2BL_scaff_7977803,2B,72.825
IWGSC_CSS_2BL_scaff_7977808,2B,72.825
IWGSC_CSS_2BL_scaff_7977819,2B,72.825
IWGSC_CSS_2BL_scaff_7977933,2B,72.825
IWGSC_CSS_2BL_scaff_7977944,2B,72.825
IWGSC_CSS_2BL_scaff_7977985,2B,72.825
IWGSC_CSS_2BL_scaff_7978099,2B,72.825
IWGSC_CSS_2BL_scaff_7978179,2B,72.825
IWGSC_CSS_2BL_scaff_7978192,2B,72.825
IWGSC_CSS_2BL_scaff_7978200,2B,72.825
IWGSC_CSS_2BL_scaff_7978217,2B,72.825
